"id","field_name",,,
11210,"TNT-LINE SUPERVISOR",,,
11211,"TOBACCO BLENDER",,,
11212,"TOBACCO CURER",,,
11213,"TOBACCO-CLOTH RECLAIMER",,,
11214,"TOBACCO-DRIER OPERATOR",,,
11215,"Tobacconist",,,
11216,"TOBACCO-PACKING-MACHINE OPERATOR",,,
11217,"TOBACCO-SAMPLE PULLER",,,
11218,"TOBACCO-WAREHOUSE AGENT",,,
11219,"TOE FORMER, STITCHDOWNS",,,
11220,"TOE LASTER, AUTOMATIC",,,
11221,"TOE PUNCHER",,,
11222,"TOE-CLOSING-MACHINE TENDER",,,
11223,"TOGGLE-PRESS FOLDER-AND-FEEDER",,,
11224,"TOLL COLLECTOR",,,
11225,"TONE CABINET ASSEMBLER",,,
11226,"TONE REGULATOR",,,
11227,"TONGUE PRESSER",,,
11228,"TONGUE-AND-GROOVE-MACHINE OPERATOR",,,
11229,"TONNAGE-COMPILATION CLERK",,,
11230,"TOOL AND FIXTURE REPAIRER",,,
11231,"TOOL BUILDER",,,
11232,"TOOL DESIGN CHECKER",,,
11233,"TOOL DESIGNER",,,
11234,"TOOL DRESSER",,,
11235,"TOOL FILER",,,
11236,"TOOL GRINDER I",,,
11237,"TOOL GRINDER II",,,
11238,"TOOL MAKER",,,
11239,"TOOL MAKER, BENCH",,,
11240,"TOOL PLANNER",,,
11241,"TOOL PROGRAMMER, NUMERICAL CONTROL",,,
11242,"TOOL PUSHER",,,
11243,"TOOL REPAIRER",,,
11244,"TOOL-AND-DIE MAKER",,,
11245,"TOOL-AND-DIE SUPERVISOR",,,
11246,"TOOL-AND-DIE-MAKER APPRENTICE",,,
11247,"TOOL-AND-EQUIPMENT-RENTAL CLERK",,,
11248,"TOOL-CRIB ATTENDANT",,,
11249,"TOOL-CRIB SUPERVISOR",,,
11250,"TOOL-DESIGNER APPRENTICE",,,
11251,"TOOL-GRINDER OPERATOR",,,
11252,"TOOL-MACHINE SET-UP OPERATOR",,,
11253,"TOOL-MAINTENANCE WORKER",,,
11254,"TOOL-MAKER APPRENTICE",,,
11255,"TOOTH CLERK",,,
11256,"TOOTH CUTTER",,,
11257,"TOOTH CUTTER, ESCAPE WHEEL",,,
11258,"TOOTH INSPECTOR",,,
11259,"TOOTH POLISHER",,,
11260,"TOP FORMER",,,
11261,"TOP POLISHER",,,
11262,"TOP SCREW",,,
11263,"TOP-DYEING-MACHINE LOADER",,,
11264,"TOP-HAT-BODY MAKER",,,
11265,"TOPPER",,,
11266,"TOP-PRECIPITATOR OPERATOR",,,
11267,"TOP-PRECIPITATOR-OPERATOR HELPER",,,
11268,"TOPSTITCHER, LOCKSTITCH",,,
11269,"TOPSTITCHER, ZIGZAG",,,
11270,"TORCH-STRAIGHTENER-AND HEATER",,,
11271,"TORQUE TESTER",,,
11272,"TORSION SPRING COILING MACHINE SETTER",,,
11273,"TOUCH-UP CARVER",,,
11274,"TOUCH-UP PAINTER, HAND",,,
11275,"TOUCH-UP SCREENER, PRINTED CIRCUIT BOARD ASSEMBLY",,,
11276,"Tour Agent",,,
11277,"Tour Guide",,,
11278,"TOURIST-INFORMATION ASSISTANT",,,
11279,"TOWEL INSPECTOR",,,
11280,"TOWEL-CABINET REPAIRER",,,
11281,"TOWER ATTENDANT",,,
11282,"TOWER ERECTOR",,,
11283,"TOWER ERECTOR HELPER",,,
11284,"TOWER HELPER",,,
11285,"TOWER OPERATOR",,,
11286,"TOWER-CRANE OPERATOR",,,
11287,"TOWER-EXCAVATOR OPERATOR",,,
11288,"TOWER-LOADER OPERATOR",,,
11289,"TOWN CLERK",,,
11290,"Town Planner",,,
11291,"TOW-TRUCK OPERATOR",,,
11292,"TOXICOLOGIST",,,
11293,"TOY ASSEMBLER",,,
11294,"Toy Maker",,,
11295,"Toy Trader",,,
11296,"TOY-ELECTRIC-TRAIN REPAIRER",,,
11297,"TRACER",,,
11298,"TRACER-BULLET-CHARGING-MACHINE OPERATOR",,,
11299,"TRACER-BULLET-SECTION SUPERVISOR",,,
11300,"TRACER-POWDER BLENDER",,,
11301,"TRACK LAMINATING MACHINE TENDER",,,
11302,"TRACK OILER",,,
11303,"TRACK REPAIRER",,,
11304,"TRACK SUPERVISOR",,,
11305,"Track Worker",,,
11306,"TRACK-LAYING SUPERVISOR",,,
11307,"TRACKMOBILE OPERATOR",,,
11308,"TRACK-MOVING-MACHINE OPERATOR",,,
11309,"TRACK-SURFACING-MACHINE OPERATOR",,,
11310,"Tractor Driver",,,
11311,"TRACTOR MECHANIC",,,
11312,"TRACTOR OPERATOR",,,
11313,"TRACTOR-CRANE OPERATOR",,,
11314,"TRACTOR-MECHANIC HELPER",,,
11315,"TRACTOR-TRAILER-TRUCK DRIVER",,,
11316,"Trade Mark Agent",,,
11317,"TRADE MARKER",,,
11318,"Trade Union Official",,,
11319,"Trading Standards",,,
11320,"TRAFFIC AGENT",,,
11321,"TRAFFIC CHECKER",,,
11322,"TRAFFIC CLERK",,,
11323,"TRAFFIC LIEUTENANT",,,
11324,"TRAFFIC SERGEANT",,,
11325,"Traffic Warden",,,
11326,"TRAFFIC-MAINTENANCE SUPERVISOR",,,
11327,"TRAFFIC-RATE CLERK",,,
11328,"TRAILER ASSEMBLER I",,,
11329,"TRAILER ASSEMBLER II",,,
11330,"TRAILER-RENTAL CLERK",,,
11331,"TRAIN CLERK",,,
11332,"TRAIN DISPATCHER, ASSISTANT CHIEF",,,
11333,"Train Driver",,,
11334,"Trainee Manager",,,
11335,"Training Advisor",,,
11336,"Training Assistant",,,
11337,"Training Consultant",,,
11338,"Training Co-ordinator",,,
11339,"Training Instructor",,,
11340,"Training Manager",,,
11341,"Training Officer",,,
11342,"TRAINING REPRESENTATIVE",,,
11343,"TRAINING TECHNICIAN",,,
11344,"Transcriber",,,
11345,"TRANSCRIBING-MACHINE OPERATOR",,,
11346,"TRANSFER CLERK",,,
11347,"TRANSFER CLERK, HEAD",,,
11348,"TRANSFER CONTROLLER",,,
11349,"TRANSFER OPERATOR",,,
11350,"TRANSFER-AND-PUMPHOUSE OPERATOR, CHIEF",,,
11351,"TRANSFER-CAR OPERATOR",,,
11352,"TRANSFER-CAR OPERATOR, DRIER",,,
11353,"TRANSFER-MACHINE OPERATOR",,,
11354,"TRANSFERRER",,,
11355,"TRANSFER-TABLE OPERATOR",,,
11356,"TRANSFER-TABLE OPERATOR HELPER",,,
11357,"TRANSFORMER ASSEMBLER I",,,
11358,"TRANSFORMER ASSEMBLER II",,,
11359,"TRANSFORMER ASSEMBLY SUPERVISOR",,,
11360,"TRANSFORMER REPAIRER",,,
11361,"TRANSFORMER SHOP SUPERVISOR",,,
11362,"TRANSFORMER TESTER",,,
11363,"TRANSFORMER-STOCK CLERK",,,
11364,"TRANSLATOR",,,
11365,"TRANSMISSION MECHANIC",,,
11366,"TRANSMISSION TESTER",,,
11367,"TRANSMISSION-AND-PROTECTION ENGINEER",,,
11368,"TRANSPLANT COORDINATOR",,,
11369,"TRANSPLANTER, ORCHID",,,
11370,"Transport Clerk",,,
11371,"Transport Consultant",,,
11372,"Transport Controller",,,
11373,"Transport Engineer",,,
11374,"Transport Manager",,,
11375,"Transport Officer",,,
11376,"Transport Planner",,,
11377,"TRANSPORTATION AGENT",,,
11378,"TRANSPORTATION ENGINEER",,,
11379,"TRANSPORTATION INSPECTOR",,,
11380,"TRANSPORTATION-EQUIPMENT-MAINTENANCE WORKER",,,
11381,"TRANSPORTER, PATIENTS",,,
11382,"TRAPPER, ANIMAL",,,
11383,"TRAPPER, BIRD",,,
11384,"TRAVEL AGENT",,,
11385,"TRAVEL CLERK",,,
11386,"Travel Consultant",,,
11387,"TRAVEL COUNSELOR, AUTOMOBILE CLUB",,,
11388,"Travel Courier",,,
11389,"Travel Guide",,,
11390,"Travel Guide Writer",,,
11391,"Travel Representative",,,
11392,"TRAVELER CHANGER",,,
11393,"Travelling Showman",,,
11394,"TRAVERSE-ROD ASSEMBLER",,,
11395,"TRAWL NET MAKER",,,
11396,"TRAY DRIER",,,
11397,"TRAY FILLER",,,
11398,"TRAY-CASTING-MACHINE OPERATOR",,,
11399,"TRAY-DRIER OPERATOR",,,
11400,"TREASURER",,,
11401,"TREATER",,,
11402,"TREATER HELPER",,,
11403,"TREATING ENGINEER",,,
11404,"TREATING INSPECTOR",,,
11405,"TREATING-ENGINEER HELPER",,,
11406,"TREATING-PLANT OPERATOR",,,
11407,"TREATING-PLANT SUPERVISOR",,,
11408,"TREATMENT-PLANT MECHANIC",,,
11409,"TREE CUTTER",,,
11410,"TREE DRILLER",,,
11411,"Tree Feller",,,
11412,"TREE PLANTER",,,
11413,"TREE PRUNER",,,
11414,"TREE SURGEON",,,
11415,"TREE TRIMMER",,,
11416,"TREE-SHEAR OPERATOR",,,
11417,"TREE-SURGEON HELPER II",,,
11418,"TREE-TRIMMER HELPER",,,
11419,"Trichologist",,,
11420,"TRIM ATTACHER",,,
11421,"TRIM-MACHINE ADJUSTER",,,
11422,"TRIM-MACHINE OPERATOR",,,
11423,"TRIMMER",,,
11424,"TRIMMER HELPER",,,
11425,"TRIMMER OPERATOR",,,
11426,"TRIMMER SAWYER",,,
11427,"TRIMMER, HAND",,,
11428,"TRIMMER, MACHINE",,,
11429,"TRIMMER, MACHINE I",,,
11430,"TRIMMER, MACHINE II",,,
11431,"TRIMMER, MEAT",,,
11432,"TRIMMER, PRINTED CIRCUIT BOARD PANELS",,,
11433,"TRIMMING ASSEMBLER",,,
11434,"TRIMMING MACHINE SET-UP OPERATOR",,,
11435,"TRIMMING SEWER, AUTOMATIC",,,
11436,"TRIMMING-MACHINE OPERATOR",,,
11437,"TRIM-STENCIL MAKER",,,
11438,"Trinity House Pilot",,,
11439,"TRIP FOLLOWER",,,
11440,"TRIPE COOKER",,,
11441,"TRIPLE-AIR-VALVE TESTER",,,
11442,"TROLLEY CLEANER",,,
11443,"TROLLEY OPERATOR",,,
11444,"TROLLEY-WIRE INSTALLER",,,
11445,"TROMBONE-SLIDE ASSEMBLER",,,
11446,"TROMMEL TENDER",,,
11447,"TROPHY ASSEMBLER",,,
11448,"TROUBLE LOCATOR, TEST DESK",,,
11449,"TROUBLE SHOOTER I",,,
11450,"TROUBLE SHOOTER II",,,
11451,"Trout Farmer",,,
11452,"TRUCK DRIVER, HEAVY",,,
11453,"TRUCK DRIVER, LIGHT",,,
11454,"TRUCK LOADER, OVERHEAD CRANE",,,
11455,"TRUCK SUPERVISOR",,,
11456,"TRUCK-BODY BUILDER",,,
11457,"TRUCK-CRANE OPERATOR",,,
11458,"TRUCK-DRIVER HELPER",,,
11459,"TRUCKLOAD CHECKER",,,
11460,"TRUER",,,
11461,"TRUER, PINION AND WHEEL",,,
11462,"TRUSS ASSEMBLER",,,
11463,"TRUST OPERATIONS ASSISTANT",,,
11464,"TRUST-VAULT CLERK",,,
11465,"TUBBER",,,
11466,"TUBE ASSEMBLER, CATHODE RAY",,,
11467,"TUBE ASSEMBLER, ELECTRON",,,
11468,"TUBE BALANCER",,,
11469,"TUBE BENDER, BRASS-WIND INSTRUMENTS",,,
11470,"TUBE BENDER, HAND I",,,
11471,"TUBE BENDER, HAND II",,,
11472,"TUBE BUILDER, AIRPLANE",,,
11473,"TUBE CLEANER",,,
11474,"TUBE COATER",,,
11475,"TUBE COVERER",,,
11476,"TUBE DRAWER",,,
11477,"TUBE HANDLER",,,
11478,"TUBE MOLDER, FIBERGLASS",,,
11479,"TUBE OPERATOR",,,
11480,"TUBE REBUILDER",,,
11481,"TUBE REPAIRER",,,
11482,"TUBE SIZER-AND-CUTTER OPERATOR",,,
11483,"TUBE SORTER",,,
11484,"TUBE SPLICER",,,
11485,"TUBE WINDER, HAND",,,
11486,"TUBE-AND-MANIFOLD BUILDER",,,
11487,"TUBE-BUILDING-MACHINE OPERATOR",,,
11488,"TUBE-CLEANING OPERATOR",,,
11489,"TUBE-MACHINE OPERATOR",,,
11490,"TUBE-MACHINE-OPERATOR HELPER",,,
11491,"TUBER-MACHINE CUTTER",,,
11492,"TUBER-MACHINE OPERATOR",,,
11493,"TUBER-MACHINE-OPERATOR HELPER",,,
11494,"TUBING-MACHINE OPERATOR",,,
11495,"TUBING-MACHINE TENDER",,,
11496,"TUBULAR-SPLITTING-MACHINE TENDER",,,
11497,"TUCKING-MACHINE OPERATOR",,,
11498,"TUFTER",,,
11499,"TUFTER, HAND",,,
11500,"TUFTING-MACHINE OPERATOR",,,
11501,"TUFTING-MACHINE OPERATOR, SINGLE-NEEDLE",,,
11502,"TUFT-MACHINE OPERATOR",,,
11503,"Tug Skipper",,,
11504,"TUMBLER",,,
11505,"TUMBLER OPERATOR",,,
11506,"TUMBLER TENDER",,,
11507,"TUMBLER-MACHINE OPERATOR",,,
11508,"TUMOR REGISTRAR",,,
11509,"TUNER, PERCUSSION",,,
11510,"TUNE-UP MECHANIC",,,
11511,"TUNGSTEN REFINER",,,
11512,"TUNNEL-ELASTIC OPERATOR, CHAINSTITCH",,,
11513,"TUNNEL-ELASTIC OPERATOR, LOCKSTITCH",,,
11514,"TUNNEL-ELASTIC OPERATOR, ZIGZAG",,,
11515,"TUNNEL-KILN OPERATOR",,,
11516,"Tunneller",,,
11517,"TURBINE ATTENDANT",,,
11518,"TURBINE OPERATOR",,,
11519,"TURBINE OPERATOR, HEAD",,,
11520,"TURBINE SUBASSEMBLER",,,
11521,"TURBINE-BLADE ASSEMBLER",,,
11522,"Turf Accountant",,,
11523,"Turkey Farmer",,,
11524,"TURKEY-ROLL MAKER",,,
11525,"TURNER",,,
11526,"TURNER, MACHINE",,,
11527,"TURNING LATHE TENDER",,,
11528,"TURNING MACHINE SET-UP OPERATOR",,,
11529,"TURNING-AND-BEADING-MACHINE OPERATOR",,,
11530,"TURNING-MACHINE OPERATOR",,,
11531,"TURNING-MACHINE-OPERATOR HELPER",,,
11532,"TURNING-SANDER TENDER",,,
11533,"TURRET-LATHE OPERATOR, TUMBLE TAILSTOCK",,,
11534,"TURRET-LATHE SET-UP OPERATOR",,,
11535,"TURRET-LATHE SET-UP OPERATOR, TOOL",,,
11536,"TURRET-PUNCH-PRESS OPERATOR",,,
11537,"TURRET-PUNCH-PRESS OPERATOR, TAPE-CONTROL",,,
11538,"TUTOR",,,
11539,"TV Editor",,,
11540,"TWISTER",,,
11541,"TWISTER TENDER",,,
11542,"TWISTER TENDER, PAPER",,,
11543,"TWISTER, HAND",,,
11544,"TWISTING-MACHINE OPERATOR",,,
11545,"TWITCHELL OPERATOR",,,
11546,"TYING-MACHINE OPERATOR",,,
11547,"TYING-MACHINE OPERATOR, LUMBER",,,
11548,"TYPE COPYIST",,,
11549,"TYPE-CASTING MACHINE OPERATOR",,,
11550,"TYPE-COPY EXAMINER",,,
11551,"TYPE-PROOF REPRODUCER",,,
11552,"TYPE-ROLLING-MACHINE OPERATOR",,,
11553,"Typesetter",,,
11554,"TYPESETTER-PERFORATOR OPERATOR",,,
11555,"TYPESETTING-MACHINE TENDER",,,
11556,"TYPE-SOLDERING-MACHINE TENDER",,,
11557,"Typewriter Engineer",,,
11558,"TYPING SECTION CHIEF",,,
11559,"TYPING-ELEMENT-MACHINE OPERATOR",,,
11560,"TYPIST",,,
11561,"Tyre Builder",,,
11562,"Tyre Fitter",,,
11563,"Tyre Inspector",,,
11564,"Tyre Technician",,,
11565,"ULTRASONIC TESTER",,,
11566,"ULTRASONIC-SEAMING-MACHINE OPERATOR",,,
11567,"ULTRASONIC-SEAMING-MACHINE OPERATOR, SEMIAUTOMATIC",,,
11568,"ULTRASOUND TECHNOLOGIST",,,
11569,"UMBRELLA FINISHER",,,
11570,"UMBRELLA REPAIRER",,,
11571,"UMBRELLA TIPPER, HAND",,,
11572,"UMBRELLA TIPPER, MACHINE",,,
11573,"UMPIRE",,,
11574,"UNATTENDED-GROUND-SENSOR SPECIALIST",,,
11575,"UNDERCOATER",,,
11576,"UNDERCOVER OPERATOR",,,
11577,"Undertaker",,,
11578,"UNDERWATER HUNTER-TRAPPER",,,
11579,"Underwriter",,,
11580,"UNDERWRITING CLERK",,,
11581,"UNIT CLERK",,,
11582,"UNIT OPERATOR",,,
11583,"UNLEAVENED-DOUGH MIXER",,,
11584,"UNSCRAMBLER",,,
11585,"UPHOLSTERER",,,
11586,"UPHOLSTERER HELPER",,,
11587,"UPHOLSTERER, ASSEMBLY LINE",,,
11588,"UPHOLSTERER, INSIDE",,,
11589,"UPHOLSTERER, LIMOUSINE AND HEARSE",,,
11590,"UPHOLSTERER, OUTSIDE",,,
11591,"UPHOLSTERY CLEANER",,,
11592,"UPHOLSTERY REPAIRER",,,
11593,"UPHOLSTERY SEWER",,,
11594,"UPHOLSTERY TRIMMER",,,
11595,"UPPER-AND-BOTTOM LACER, HAND",,,
11596,"UPPER-LEATHER SORTER",,,
11597,"UPSETTER",,,
11598,"UPTWISTER TENDER",,,
11599,"UROLOGIST",,,
11600,"USED-CAR RENOVATOR",,,
11601,"USER SUPPORT ANALYST",,,
11602,"USER SUPPORT ANALYST SUPERVISOR",,,
11603,"USHER",,,
11604,"USHER, HEAD",,,
11605,"UTILITIES SERVICE INVESTIGATOR",,,
11606,"UTILITIES-AND-MAINTENANCE SUPERVISOR",,,
11607,"UTILITY BAG ASSEMBLER",,,
11608,"UTILITY CLERK",,,
11609,"UTILITY OPERATOR",,,
11610,"UTILITY OPERATOR I",,,
11611,"UTILITY OPERATOR II",,,
11612,"UTILITY OPERATOR III",,,
11613,"UTILITY SUPERVISOR, BOAT AND PLANT",,,
11614,"UTILITY TENDER, CARDING",,,
11615,"UTILITY WORKER",,,
11616,"UTILITY WORKER, CLOTH PRINTING",,,
11617,"UTILITY WORKER, EXTRUSION",,,
11618,"UTILITY WORKER, FILM PROCESSING",,,
11619,"UTILITY WORKER, FORGE",,,
11620,"UTILITY WORKER, LINE ASSEMBLY",,,
11621,"UTILITY WORKER, MERCHANT MILL",,,
11622,"UTILITY WORKER, MOLDING",,,
11623,"UTILITY WORKER, PRODUCTION",,,
11624,"UTILITY WORKER, ROLLER SHOP",,,
11625,"UTILITY WORKER, WOOLEN MILL",,,
11626,"UTILITY-TRACTOR OPERATOR",,,
11627,"UTILIZATION ENGINEER",,,
11628,"UTILIZATION-REVIEW COORDINATOR",,,
11629,"VACUUM CASTER",,,
11630,"VACUUM CLEANER REPAIRER",,,
11631,"VACUUM DRIER OPERATOR",,,
11632,"VACUUM PLASTIC-FORMING-MACHINE OPERATOR",,,
11633,"VACUUM TESTER, CANS",,,
11634,"VACUUM-APPLICATOR OPERATOR",,,
11635,"VACUUM-BOTTLE ASSEMBLER",,,
11636,"VACUUM-CONDITIONER OPERATOR",,,
11637,"VACUUM-DRIER OPERATOR",,,
11638,"VACUUM-DRIER TENDER",,,
11639,"VACUUM-METALIZER OPERATOR",,,
11640,"VACUUM-PAN OPERATOR I",,,
11641,"VACUUM-PAN OPERATOR II",,,
11642,"VACUUM-PAN OPERATOR III",,,
11643,"VACUUM-TANK TENDER",,,
11644,"VALUE ENGINEER",,,
11645,"Valuer",,,
11646,"VALVE GRINDER",,,
11647,"VALVE MAKER II",,,
11648,"VALVE REPAIRER",,,
11649,"Valve Technician",,,
11650,"VALVING-MACHINE OPERATOR",,,
11651,"VAMP CREASER",,,
11652,"VAMP-STRAP IRONER",,,
11653,"VAN DRIVER",,,
11654,"VAN-DRIVER HELPER",,,
11655,"VARIETY-SAW OPERATOR",,,
11656,"VARITYPE OPERATOR",,,
11657,"VARNISH INSPECTOR",,,
11658,"VARNISH MAKER",,,
11659,"VARNISHER",,,
11660,"VARNISHING-MACHINE OPERATOR",,,
11661,"VARNISHING-UNIT OPERATOR",,,
11662,"VARNISHING-UNIT TOOL SETTER",,,
11663,"VARNISH-MAKER HELPER",,,
11664,"VAULT CASHIER",,,
11665,"VAULT CUSTODIAN",,,
11666,"VAULT WORKER",,,
11667,"V-BELT BUILDER",,,
11668,"V-BELT COVERER",,,
11669,"V-BELT CURER",,,
11670,"V-BELT FINISHER",,,
11671,"V-BELT SKIVER",,,
11672,"VECTOR CONTROL ASSISTANT",,,
11673,"Vehicle Assessor",,,
11674,"Vehicle Body Worker",,,
11675,"Vehicle Engineer",,,
11676,"Vehicle Technician",,,
11677,"VEHICLE-FUEL-SYSTEMS CONVERTER",,,
11678,"VENDING-MACHINE ASSEMBLER",,,
11679,"VENDING-MACHINE ATTENDANT",,,
11680,"VENDOR",,,
11681,"VENEER CLIPPER",,,
11682,"VENEER DRIER",,,
11683,"VENEER GRADER",,,
11684,"VENEER JOINTER",,,
11685,"VENEER MATCHER",,,
11686,"VENEER REDRIER",,,
11687,"VENEER REPAIRER, MACHINE",,,
11688,"VENEER STAPLER",,,
11689,"VENEER TAPER",,,
11690,"VENEER-CLIPPER HELPER",,,
11691,"VENEER-DRIER FEEDER",,,
11692,"VENEER-JOINTER HELPER",,,
11693,"VENEER-JOINTER OFFBEARER",,,
11694,"VENEER-LATHE OPERATOR",,,
11695,"VENEER-SLICING-MACHINE OPERATOR",,,
11696,"VENEER-STOCK GRADER",,,
11697,"VENEER-STOCK LAYER",,,
11698,"VENEER-TAPING-MACHINE OFFBEARER",,,
11699,"VENETIAN-BLIND ASSEMBLER",,,
11700,"VENETIAN-BLIND CLEANER AND REPAIRER",,,
11701,"VENETIAN-BLIND INSTALLER",,,
11702,"VENTILATION EQUIPMENT TENDER",,,
11703,"VENTILATOR",,,
11704,"VENTRILOQUIST",,,
11705,"Verger",,,
11706,"VETERINARIAN",,,
11707,"VETERINARIAN, LABORATORY ANIMAL CARE",,,
11708,"VETERINARIAN, POULTRY",,,
11709,"VETERINARY ANATOMIST",,,
11710,"VETERINARY EPIDEMIOLOGIST",,,
11711,"VETERINARY LIVESTOCK INSPECTOR",,,
11712,"VETERINARY MEAT-INSPECTOR",,,
11713,"VETERINARY MICROBIOLOGIST",,,
11714,"VETERINARY PARASITOLOGIST",,,
11715,"VETERINARY PATHOLOGIST",,,
11716,"VETERINARY PHARMACOLOGIST",,,
11717,"VETERINARY PHYSIOLOGIST",,,
11718,"Veterinary Surgeon",,,
11719,"VETERINARY TECHNICIAN",,,
11720,"VETERINARY VIRUS-SERUM INSPECTOR",,,
11721,"VIBRATOR-EQUIPMENT TESTER",,,
11722,"Vicar",,,
11723,"Video Artist",,,
11724,"VINE PRUNER",,,
11725,"VINEGAR MAKER",,,
11726,"Violin Maker",,,
11727,"VIOLIN MAKER, HAND",,,
11728,"VIOLIN REPAIRER",,,
11729,"Violinist",,,
11730,"VOCATIONAL REHABILITATION CONSULTANT",,,
11731,"VOCATIONAL REHABILITATION COUNSELOR",,,
11732,"VOICE PATHOLOGIST",,,
11733,"VOLTAGE TESTER",,,
11734,"Voluntary Worker",,,
11735,"VOTATOR-MACHINE OPERATOR",,,
11736,"VOUCHER CLERK",,,
11737,"VULCAN CREWMEMBER",,,
11738,"VULCANIZED-FIBER-UNIT OPERATOR",,,
11739,"VULCANIZER",,,
11740,"VULCANIZING-PRESS OPERATOR",,,
11741,"WAD IMPREGNATOR",,,
11742,"WAD LUBRICATOR",,,
11743,"WAD-BLANKING-PRESS ADJUSTER",,,
11744,"WAD-COMPRESSOR OPERATOR-ADJUSTER",,,
11745,"WADER-BOOT-TOP ASSEMBLER",,,
11746,"WAD-PRINTING-MACHINE OPERATOR",,,
11747,"WAFER ABRADING MACHINE TENDER",,,
11748,"WAFER BREAKER, SEMICONDUCTORS",,,
11749,"WAFER CLEANER",,,
11750,"WAFER MOUNTER",,,
11751,"WAFER-LINE WORKER",,,
11752,"WAFER-MACHINE OPERATOR",,,
11753,"Wages Clerk",,,
11754,"WAIST PLEATER",,,
11755,"WAISTBAND SETTER, LOCKSTITCH",,,
11756,"WAISTLINE JOINER, LOCKSTITCH",,,
11757,"WAISTLINE JOINER, OVERLOCK",,,
11758,"Waiter",,,
11759,"WAITER/WAITRESS",,,
11760,"WAITER/WAITRESS, BANQUET, HEAD",,,
11761,"WAITER/WAITRESS, BAR",,,
11762,"WAITER/WAITRESS, BUFFET",,,
11763,"WAITER/WAITRESS, CAPTAIN",,,
11764,"WAITER/WAITRESS, CLUB",,,
11765,"WAITER/WAITRESS, DINING CAR",,,
11766,"WAITER/WAITRESS, FORMAL",,,
11767,"WAITER/WAITRESS, HEAD",,,
11768,"WAITER/WAITRESS, INFORMAL",,,
11769,"WAITER/WAITRESS, ROOM SERVICE",,,
11770,"WAITER/WAITRESS, TAKE OUT",,,
11771,"Waitress",,,
11772,"WALLCOVERING TEXTURER",,,
11773,"WALLPAPER INSPECTOR",,,
11774,"WALLPAPER INSPECTOR AND SHIPPER",,,
11775,"WALLPAPER PRINTER I",,,
11776,"WALLPAPER-PRINTER HELPER",,,
11777,"Warden",,,
11778,"WARDROBE SUPERVISOR",,,
11779,"WARDROBE-SPECIALTY WORKER",,,
11780,"WARE CLEANER",,,
11781,"WARE DRESSER",,,
11782,"WARE FINISHER",,,
11783,"WARE SERVER",,,
11784,"WARE TESTER",,,
11785,"Warehouse Manager",,,
11786,"WAREHOUSE SUPERVISOR",,,
11787,"WAREHOUSE TRAFFIC SUPERVISOR",,,
11788,"Warehouseman",,,
11789,"Warehousewoman",,,
11790,"WARM-IN WORKER",,,
11791,"WARP COILER",,,
11792,"WARP SPOOLER",,,
11793,"WARP-DYEING-VAT TENDER",,,
11794,"WARPER",,,
11795,"WARP-KNITTING-MACHINE OPERATOR",,,
11796,"WARP-TENSION TESTER",,,
11797,"WARP-TYING-MACHINE TENDER",,,
11798,"WARP-YARN SORTER",,,
11799,"WASH HELPER",,,
11800,"WASH OPERATOR",,,
11801,"WASHER",,,
11802,"WASHER ENGINEER",,,
11803,"WASHER, AGRICULTURAL PRODUCE",,,
11804,"WASHER, CARCASS",,,
11805,"WASHER, HAND",,,
11806,"WASHER, MACHINE",,,
11807,"WASHER-AND-CRUSHER TENDER",,,
11808,"WASHER-ENGINEER HELPER",,,
11809,"WASH-HOUSE WORKER",,,
11810,"WASHING-AND-SCREENING PLANT SUPERVISOR",,,
11811,"WASHING-MACHINE LOADER-AND-PULLER",,,
11812,"WASHING-MACHINE OPERATOR",,,
11813,"WASH-MILL OPERATOR",,,
11814,"WASH-OIL-PUMP OPERATOR",,,
11815,"WASH-OIL-PUMP OPERATOR HELPER",,,
11816,"WASHROOM CLEANER",,,
11817,"WASHROOM OPERATOR",,,
11818,"WASH-TANK TENDER",,,
11819,"WASTE CHOPPER",,,
11820,"WASTE SALVAGER",,,
11821,"WASTE-DISPOSAL ATTENDANT",,,
11822,"WASTE-MACHINE OFFBEARER",,,
11823,"WASTE-MACHINE TENDER",,,
11824,"WASTE-MANAGEMENT ENGINEER, RADIOACTIVE MATERIALS",,,
11825,"WASTE-PAPER-HAMMERMILL OPERATOR",,,
11826,"WASTE-TREATMENT OPERATOR",,,
11827,"WASTEWATER-TREATMENT-PLANT ATTENDANT",,,
11828,"WASTEWATER-TREATMENT-PLANT OPERATOR",,,
11829,"WATCH ASSEMBLER",,,
11830,"WATCH MANUFACTURING SUPERVISOR",,,
11831,"WATCH REPAIRER",,,
11832,"WATCH REPAIRER APPRENTICE",,,
11833,"WATCH-AND-CLOCK-REPAIR CLERK",,,
11834,"WATCH-BAND ASSEMBLER",,,
11835,"WATCH-CRYSTAL EDGE GRINDER",,,
11836,"WATCH-CRYSTAL MOLDER",,,
11837,"WATCHER, AUTOMAT",,,
11838,"WATCHER, PANTOGRAPH",,,
11839,"Watchmaker",,,
11840,"WATER LEAK REPAIRER",,,
11841,"WATER REGULATOR AND VALVE REPAIRER",,,
11842,"WATER TENDER",,,
11843,"WATER-AND-SEWER-SYSTEMS SUPERVISOR",,,
11844,"WATER-FILTER CLEANER",,,
11845,"WATER-METER INSTALLER",,,
11846,"WATER-QUALITY TESTER",,,
